folder,file,savename,subject,protocol,station,run,project,userID,session,timebins,timebin_start,timebin_end,A1_freq,A1_dur,A2_freq,A2_dur,A3_freq,A3_dur,A4_freq,A4_dur,Flash_freq,Flash_dur,Steady_freq,Steady_dur,counterbalancing,Pavlovian_cbx,DevaluedOutcome1,sex,FLash_leverCbx,Steady_levercbx,Flash_OutcomeID,Steady_OutcomeID,Stage,Schedule,Day,DevaluedOutcome,Test_Period
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat25.csv,25____,55,2,1,C,Marios,251,11,600,660,0,0,0,0,1,1.51999999999998,0,0,0,0,0,0,B,Y,Chocolate,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,ITI
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat25.csv,25____,55,2,1,C,Marios,251,12,660,720,0,0,0,0,0,0,0,0,0,0,0,0,B,Y,Chocolate,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,ITI
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat25.csv,25____,55,2,1,C,Marios,251,13,720,780,0,0,8,7.15999999999997,2,0.739999999999895,0,0,4,20,0,0,B,Y,Chocolate,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat25.csv,25____,55,2,1,C,Marios,251,14,780,840,0,0,8,14.3800000000001,1,5.24000000000001,0,0,6,30,0,0,B,Y,Chocolate,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat25.csv,25____,55,2,1,C,Marios,251,15,840,900,0,0,4,3.27999999999997,0,0,0,0,3,11.9,0,0,B,Y,Chocolate,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat25.csv,25____,55,2,1,C,Marios,251,16,900,960,0,0,8,7.10000000000002,1,0.67999999999995,0,0,4,23.1,0,0,B,Y,Chocolate,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat25.csv,25____,55,2,1,C,Marios,251,17,960,1020,0,0,2,4.72000000000003,0,0,0,0,2,10,0,0,B,Y,Chocolate,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat25.csv,25____,55,2,1,C,Marios,251,18,1020,1080,7,4.88000000000011,3,8.55999999999995,1,1.5,0,0,3,14.24,3,15,B,Y,Chocolate,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat25.csv,25____,55,2,1,C,Marios,251,19,1080,1140,4,2.5,2,1.49999999999977,0,0,0,0,2,10.76,2,10,B,Y,Chocolate,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat25.csv,25____,55,2,1,C,Marios,251,20,1140,1200,1,1.29999999999995,1,0.880000000000109,1,0.0800000000001546,0,0,1,5,1,5,B,Y,Chocolate,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat25.csv,25____,55,2,1,C,Marios,251,21,1200,1260,1,0.439999999999827,1,0.860000000000127,1,0.5,0,0,1,5,1,5,B,Y,Chocolate,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat25.csv,25____,55,2,1,C,Marios,251,22,1260,1320,4,9.22000000000003,0,0,1,0.160000000000082,0,0,0,0,3,15,B,Y,Chocolate,F,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,1,0,60,0,0,12,1.6,4,7.6,0,0,0,0,0,0,B,Y,Chocolate,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,2,60,120,0,0,9,1.09999999999999,0,0,0,0,0,0,0,0,B,Y,Chocolate,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,3,120,180,0,0,1,0.0799999999999841,0,0,0,0,0,0,0,0,B,Y,Chocolate,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,4,180,240,2,4.00000000000003,0,0,0,0,0,0,0,0,0,0,B,Y,Chocolate,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,5,240,300,0,0,1,0.939999999999998,0,0,0,0,0,0,0,0,B,Y,Chocolate,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,6,300,360,0,0,0,0,1,0.319999999999993,0,0,0,0,0,0,B,Y,Chocolate,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,7,360,420,0,0,0,0,0,0,0,0,0,0,0,0,B,Y,Chocolate,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,8,420,480,0,0,0,0,0,0,0,0,0,0,0,0,B,Y,Chocolate,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,9,480,540,0,0,0,0,0,0,0,0,0,0,0,0,B,Y,Chocolate,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,10,540,600,0,0,0,0,0,0,0,0,0,0,0,0,B,Y,Chocolate,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,NonReinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,11,600,660,0,0,0,0,0,0,0,0,0,0,0,0,B,Y,Chocolate,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,ITI
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,12,660,720,0,0,0,0,1,0.519999999999982,0,0,0,0,0,0,B,Y,Chocolate,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,ITI
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,13,720,780,0,0,20,2.32000000000005,2,2.17999999999995,0,0,7,35,0,0,B,Y,Chocolate,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,14,780,840,0,0,10,0.799999999999955,2,0.219999999999914,0,0,4,20,0,0,B,Y,Chocolate,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,15,840,900,0,0,8,1.11999999999978,1,0.300000000000068,0,0,3,15,0,0,B,Y,Chocolate,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,16,900,960,0,0,5,0.46000000000015,1,2.31999999999994,0,0,4,20,0,0,B,Y,Chocolate,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,17,960,1020,0,0,3,0.599999999999909,0,0,0,0,1,5,0,0,B,Y,Chocolate,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,18,1020,1080,0,0,21,11.7800000000004,0,0,0,0,6,30,0,0,B,Y,Chocolate,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,19,1080,1140,0,0,0,0,0,0,0,0,0,0,0,0,B,Y,Chocolate,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,20,1140,1200,0,0,0,0,0,0,0,0,0,0,0,0,B,Y,Chocolate,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,21,1200,1260,0,0,0,0,0,0,0,0,0,0,0,0,B,Y,Chocolate,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,Reinforced
LPL_Devaluation2_Test_Day14,LPLDevaluation2TestDay14B,LPLDevaluation2TestDay14B_Rat43.csv,43____,55,13,1,C,Marios,248,22,1260,1320,0,0,0,0,0,0,0,0,0,0,0,0,B,Y,Chocolate,M,Right,Left,Banana,Chocolate,Devaluation2,Test,Day14,Banana,Reinforced
