Period,Time,UniqueID,DA,drug,Subj
Post,-1.4,SAL_M01059148,-0.215143132,SAL,M01059148
Post,-1.4,SAL_M1059151,-0.284506402,SAL,M1059151
Post,-1.4,SAL_M1059153,-0.974748566,SAL,M1059153
Post,-1.4,LY_M01007386,0.735622711,LY,M01007386
Post,-1.4,LY_M01007391,-0.125771105,LY,M01007391
Post,-1.4,LY_M01043738,-0.28336111,LY,M01043738
Post,-1.4,LY_M01043742,0.214435806,LY,M01043742
Post,-1.4,LY_M01059147,-0.34107479,LY,M01059147
Post,-1.4,LY_M1059152,-0.100556408,LY,M1059152
Post,-1.2999999999999998,SAL_M01007385,-0.466174673,SAL,M01007385
Post,-1.2999999999999998,SAL_M01043741,0.126683006,SAL,M01043741
Post,-1.2999999999999998,SAL_M01043743,0.032978865,SAL,M01043743
Post,-1.2999999999999998,SAL_M01059148,-0.247501372,SAL,M01059148
Post,-1.2999999999999998,SAL_M1059151,-1.497369073,SAL,M1059151
Post,-1.2999999999999998,SAL_M1059153,-0.906937165,SAL,M1059153
Post,-1.2999999999999998,LY_M01007386,-0.204831682,LY,M01007386
Post,-1.2999999999999998,LY_M01007391,-0.002420438,LY,M01007391
Post,-1.2999999999999998,LY_M01043738,-0.305044806,LY,M01043738
Post,-1.2999999999999998,LY_M01043742,0.192482578,LY,M01043742
Post,-1.2999999999999998,LY_M01059147,-0.329759675,LY,M01059147
Post,-1.2999999999999998,LY_M1059152,-0.195162753,LY,M1059152
Post,-1.2000000000000002,SAL_M01007385,-0.32566447,SAL,M01007385
Post,-1.2000000000000002,SAL_M01043741,-0.143718703,SAL,M01043741
Post,-1.2000000000000002,SAL_M01043743,0.07900588,SAL,M01043743
Post,-1.2000000000000002,SAL_M01059148,-0.247515995,SAL,M01059148
Post,-1.2000000000000002,SAL_M1059151,-1.237445069,SAL,M1059151
Post,-1.2000000000000002,SAL_M1059153,-0.656483281,SAL,M1059153
Post,-1.2000000000000002,LY_M01007386,0.432502585,LY,M01007386
Post,-1.2000000000000002,LY_M01007391,0.162628727,LY,M01007391
Post,-1.2000000000000002,LY_M01043738,-0.289730711,LY,M01043738
Post,-1.2000000000000002,LY_M01043742,0.22222699,LY,M01043742
Post,-1.2000000000000002,LY_M01059147,-0.188834844,LY,M01059147
Post,-1.2000000000000002,LY_M1059152,-0.109405518,LY,M1059152
Post,-1.1,SAL_M01007385,-0.293800803,SAL,M01007385
Post,-1.1,SAL_M01043741,-0.126677649,SAL,M01043741
Post,-1.1,SAL_M01043743,-0.052683186,SAL,M01043743
Post,-1.1,SAL_M01059148,-0.381166564,SAL,M01059148
Post,-1.1,SAL_M1059151,-1.747045217,SAL,M1059151
Post,-1.1,SAL_M1059153,-0.589882115,SAL,M1059153
Post,-1.1,LY_M01007386,0.074275455,LY,M01007386
Post,-1.1,LY_M01007391,0.199439929,LY,M01007391
Post,-1.1,LY_M01043738,-0.251069793,LY,M01043738
Post,-1.1,LY_M01043742,0.049897027,LY,M01043742
Post,-1.1,LY_M01059147,-0.418160728,LY,M01059147
Post,-1.1,LY_M1059152,0.0449224,LY,M1059152
Post,-1,SAL_M01007385,-0.215714842,SAL,M01007385
Post,-1,SAL_M01043741,0.063384957,SAL,M01043741
Post,-1,SAL_M01043743,-0.212734421,SAL,M01043743
Post,-1,SAL_M01059148,-0.436924869,SAL,M01059148
Post,-1,SAL_M1059151,-1.335515915,SAL,M1059151
Post,-1,SAL_M1059153,-0.532938591,SAL,M1059153
Post,-1,LY_M01007386,0.433150367,LY,M01007386
Post,-1,LY_M01007391,0.131467966,LY,M01007391
Post,-1,LY_M01043738,-0.289363905,LY,M01043738
Post,-1,LY_M01043742,-0.158562297,LY,M01043742
Post,-1,LY_M01059147,-0.493375877,LY,M01059147
Post,-1,LY_M1059152,0.117343818,LY,M1059152
Post,-0.9000000000000004,SAL_M01007385,-0.218830726,SAL,M01007385
Post,-0.9000000000000004,SAL_M01043741,0.375265663,SAL,M01043741
Post,-0.9000000000000004,SAL_M01043743,-0.290888824,SAL,M01043743
Post,-0.9000000000000004,SAL_M01059148,-0.330926339,SAL,M01059148
Post,-0.9000000000000004,SAL_M1059151,0.507526555,SAL,M1059151
Post,-0.9000000000000004,SAL_M1059153,-0.76161569,SAL,M1059153
Post,-0.9000000000000004,LY_M01007386,0.08897972,LY,M01007386
Post,-0.9000000000000004,LY_M01007391,0.209252414,LY,M01007391
Post,-0.9000000000000004,LY_M01043738,-0.242381075,LY,M01043738
Post,-0.9000000000000004,LY_M01043742,-0.195381296,LY,M01043742
Post,-0.9000000000000004,LY_M01059147,-0.392876398,LY,M01059147
Post,-0.9000000000000004,LY_M1059152,0.10466475,LY,M1059152
Post,-0.7999999999999998,SAL_M01007385,-0.217150668,SAL,M01007385
Post,-0.7999999999999998,SAL_M01043741,0.065864534,SAL,M01043741
Post,-0.7999999999999998,SAL_M01043743,-0.206430633,SAL,M01043743
Post,-0.7999999999999998,SAL_M01059148,-0.355515314,SAL,M01059148
Post,-0.7999999999999998,SAL_M1059151,-1.061752329,SAL,M1059151
Post,-0.7999999999999998,SAL_M1059153,-0.950086406,SAL,M1059153
Post,-0.7999999999999998,LY_M01007386,-0.196422819,LY,M01007386
Post,-0.7999999999999998,LY_M01007391,0.151759472,LY,M01007391
Post,-0.7999999999999998,LY_M01043738,-0.237074224,LY,M01043738
Post,-0.7999999999999998,LY_M01043742,-0.106087926,LY,M01043742
Post,-0.7999999999999998,LY_M01059147,-0.118929921,LY,M01059147
Post,-0.7999999999999998,LY_M1059152,0.138556924,LY,M1059152
Post,-0.7000000000000002,SAL_M01007385,-0.281500284,SAL,M01007385
Post,-0.7000000000000002,SAL_M01043741,-0.406174648,SAL,M01043741
Post,-0.7000000000000002,SAL_M01043743,-0.03750167,SAL,M01043743
Post,-0.7000000000000002,SAL_M01059148,-0.273417491,SAL,M01059148
Post,-0.7000000000000002,SAL_M1059151,-0.384932888,SAL,M1059151
Post,-0.7000000000000002,SAL_M1059153,-1.141343217,SAL,M1059153
Post,-0.7000000000000002,LY_M01007386,-0.181639051,LY,M01007386
Post,-0.7000000000000002,LY_M01007391,0.105962962,LY,M01007391
Post,-0.7000000000000002,LY_M01043738,-0.248407129,LY,M01043738
Post,-0.7000000000000002,LY_M01043742,-0.16430537,LY,M01043742
Post,-0.7000000000000002,LY_M01059147,-0.141594533,LY,M01059147
Post,-0.7000000000000002,LY_M1059152,0.103590234,LY,M1059152
Post,-0.5999999999999996,SAL_M01007385,-0.287602997,SAL,M01007385
Post,-0.5999999999999996,SAL_M01043741,-0.744002208,SAL,M01043741
Post,-0.5999999999999996,SAL_M01043743,-0.080200322,SAL,M01043743
Post,-0.5999999999999996,SAL_M01059148,-0.33307177,SAL,M01059148
Post,-0.5999999999999996,SAL_M1059151,-2.52573706,SAL,M1059151
Post,-0.5999999999999996,SAL_M1059153,-1.238814678,SAL,M1059153
Post,-0.5999999999999996,LY_M01007386,0.201760059,LY,M01007386
Post,-0.5999999999999996,LY_M01007391,-0.095020471,LY,M01007391
Post,-0.5999999999999996,LY_M01043738,-0.258875723,LY,M01043738
Post,-0.5999999999999996,LY_M01043742,-0.311908882,LY,M01043742
Post,-0.5999999999999996,LY_M01059147,-0.140119691,LY,M01059147
Post,-0.5999999999999996,LY_M1059152,0.00227463,LY,M1059152
Post,-0.5,SAL_M01007385,-0.297929272,SAL,M01007385
Post,-0.5,SAL_M01043741,-0.215757515,SAL,M01043741
Post,-0.5,SAL_M01043743,-0.111158966,SAL,M01043743
Post,-0.5,SAL_M01059148,-0.476165395,SAL,M01059148
Post,-0.5,SAL_M1059151,0.604192042,SAL,M1059151
Post,-0.5,SAL_M1059153,-0.826516527,SAL,M1059153
Post,-0.5,LY_M01007386,0.02264181,LY,M01007386
Post,-0.5,LY_M01007391,-0.475286359,LY,M01007391
Post,-0.5,LY_M01043738,-0.246603636,LY,M01043738
Post,-0.5,LY_M01043742,-0.065437546,LY,M01043742
Post,-0.5,LY_M01059147,-0.279777241,LY,M01059147
Post,-0.5,LY_M1059152,-0.080134334,LY,M1059152
Post,-0.40000000000000036,SAL_M01007385,-0.249675726,SAL,M01007385
Post,-0.40000000000000036,SAL_M01043741,-0.571601581,SAL,M01043741
Post,-0.40000000000000036,SAL_M01043743,-0.168084772,SAL,M01043743
Post,-0.40000000000000036,SAL_M01059148,-0.449838392,SAL,M01059148
Post,-0.40000000000000036,SAL_M1059151,-0.028552603,SAL,M1059151
Post,-0.40000000000000036,SAL_M1059153,-0.562641412,SAL,M1059153
Post,-0.40000000000000036,LY_M01007386,0.488350597,LY,M01007386
Post,-0.40000000000000036,LY_M01007391,-0.527886344,LY,M01007391
Post,-0.40000000000000036,LY_M01043738,-0.397510127,LY,M01043738
Post,-0.40000000000000036,LY_M01043742,0.264181268,LY,M01043742
Post,-0.40000000000000036,LY_M01059147,-0.324462059,LY,M01059147
Post,-0.40000000000000036,LY_M1059152,-0.149454574,LY,M1059152
Post,-0.2999999999999998,SAL_M01007385,-0.322398999,SAL,M01007385
Post,-0.2999999999999998,SAL_M01043741,-0.033362202,SAL,M01043741
Post,-0.2999999999999998,SAL_M01043743,-0.150220872,SAL,M01043743
Post,-0.2999999999999998,SAL_M01059148,-0.441184706,SAL,M01059148
Post,-0.2999999999999998,SAL_M1059151,-0.660433761,SAL,M1059151
Post,-0.2999999999999998,SAL_M1059153,-0.666814274,SAL,M1059153
Post,-0.2999999999999998,LY_M01007386,0.426138349,LY,M01007386
Post,-0.2999999999999998,LY_M01007391,-0.480399769,LY,M01007391
Post,-0.2999999999999998,LY_M01043738,-0.460038389,LY,M01043738
Post,-0.2999999999999998,LY_M01043742,0.098594227,LY,M01043742
Post,-0.2999999999999998,LY_M01059147,-0.251947093,LY,M01059147
Post,-0.2999999999999998,LY_M1059152,-0.043309397,LY,M1059152
Post,-0.20000000000000018,SAL_M01007385,-0.219320892,SAL,M01007385
Post,-0.20000000000000018,SAL_M01043741,-0.360330036,SAL,M01043741
Post,-0.20000000000000018,SAL_M01043743,-0.134650876,SAL,M01043743
Post,-0.20000000000000018,SAL_M01059148,-0.394391082,SAL,M01059148
Post,-0.20000000000000018,SAL_M1059151,-1.004646506,SAL,M1059151
Post,-0.20000000000000018,SAL_M1059153,-0.684629215,SAL,M1059153
Post,-0.20000000000000018,LY_M01007386,0.568511894,LY,M01007386
Post,-0.20000000000000018,LY_M01007391,-0.228645394,LY,M01007391
Post,-0.20000000000000018,LY_M01043738,-0.460229636,LY,M01043738
Post,-0.20000000000000018,LY_M01043742,0.007527829,LY,M01043742
Post,-0.20000000000000018,LY_M01059147,-0.21715214,LY,M01059147
Post,-0.20000000000000018,LY_M1059152,-0.063709825,LY,M1059152
Post,-0.09999999999999964,SAL_M01007385,-0.25207312,SAL,M01007385
Post,-0.09999999999999964,SAL_M01043741,0.407808452,SAL,M01043741
Post,-0.09999999999999964,SAL_M01043743,-0.090279685,SAL,M01043743
Post,-0.09999999999999964,SAL_M01059148,-0.341718979,SAL,M01059148
Post,-0.09999999999999964,SAL_M1059151,1.447491273,SAL,M1059151
Post,-0.09999999999999964,SAL_M1059153,-0.646030244,SAL,M1059153
Post,-0.09999999999999964,LY_M01007386,0.074572408,LY,M01007386
Post,-0.09999999999999964,LY_M01007391,0.056182169,LY,M01007391
Post,-0.09999999999999964,LY_M01043738,-0.418629014,LY,M01043738
Post,-0.09999999999999964,LY_M01043742,0.075955964,LY,M01043742
Post,-0.09999999999999964,LY_M01059147,-0.386176663,LY,M01059147
Post,-0.09999999999999964,LY_M1059152,0.015149092,LY,M1059152
Post,0,SAL_M01007385,-0.185846783,SAL,M01007385
Post,0,SAL_M01043741,0.040370198,SAL,M01043741
Post,0,SAL_M01043743,-0.508058115,SAL,M01043743
Post,0,SAL_M01059148,-0.377761842,SAL,M01059148
Post,0,SAL_M1059151,-1.130911265,SAL,M1059151
Post,0,SAL_M1059153,-0.783573277,SAL,M1059153
Post,0,LY_M01007386,-0.502496455,LY,M01007386
Post,0,LY_M01007391,-0.059113231,LY,M01007391
Post,0,LY_M01043738,-0.458417069,LY,M01043738
Post,0,LY_M01043742,-0.083173038,LY,M01043742
Post,0,LY_M01059147,-0.313080419,LY,M01059147
Post,0,LY_M1059152,-0.068097997,LY,M1059152
Post,0.09999999999999964,SAL_M01007385,0.120386514,SAL,M01007385
Post,0.09999999999999964,SAL_M01043741,0.022864034,SAL,M01043741
Post,0.09999999999999964,SAL_M01043743,-0.762121293,SAL,M01043743
Post,0.09999999999999964,SAL_M01059148,-0.089990217,SAL,M01059148
Post,0.09999999999999964,SAL_M1059151,-0.285384069,SAL,M1059151
Post,0.09999999999999964,SAL_M1059153,0.031794443,SAL,M1059153
Post,0.09999999999999964,LY_M01007386,-0.72133445,LY,M01007386
Post,0.09999999999999964,LY_M01007391,-0.135256151,LY,M01007391
Post,0.09999999999999964,LY_M01043738,-0.325692549,LY,M01043738
Post,0.09999999999999964,LY_M01043742,-0.077437588,LY,M01043742
Post,0.09999999999999964,LY_M01059147,-0.307775587,LY,M01059147
Post,0.09999999999999964,LY_M1059152,-0.096663415,LY,M1059152
Post,0.20000000000000018,SAL_M01007385,0.369931068,SAL,M01007385
Post,0.20000000000000018,SAL_M01043741,0.43457612,SAL,M01043741
Post,0.20000000000000018,SAL_M01043743,-0.314959708,SAL,M01043743
Post,0.20000000000000018,SAL_M01059148,0.505356349,SAL,M01059148
Post,0.20000000000000018,SAL_M1059151,0.59987547,SAL,M1059151
Post,0.20000000000000018,SAL_M1059153,0.999223518,SAL,M1059153
Post,0.20000000000000018,LY_M01007386,-0.870091946,LY,M01007386
Post,0.20000000000000018,LY_M01007391,0.248023321,LY,M01007391
Post,0.20000000000000018,LY_M01043738,0.160629123,LY,M01043738
Post,0.20000000000000018,LY_M01043742,-0.115102453,LY,M01043742
Post,0.20000000000000018,LY_M01059147,0.157320272,LY,M01059147
Post,0.20000000000000018,LY_M1059152,0.01469664,LY,M1059152
Post,0.2999999999999998,SAL_M01007385,0.587598545,SAL,M01007385
Post,0.2999999999999998,SAL_M01043741,0.331265491,SAL,M01043741
Post,0.2999999999999998,SAL_M01043743,0.520569779,SAL,M01043743
Post,0.2999999999999998,SAL_M01059148,0.867339729,SAL,M01059148
Post,0.2999999999999998,SAL_M1059151,0.562329096,SAL,M1059151
Post,0.2999999999999998,SAL_M1059153,1.840980004,SAL,M1059153
Post,0.2999999999999998,LY_M01007386,-0.182684654,LY,M01007386
Post,0.2999999999999998,LY_M01007391,0.630263706,LY,M01007391
Post,0.2999999999999998,LY_M01043738,1.075518296,LY,M01043738
Post,0.2999999999999998,LY_M01043742,-0.031409958,LY,M01043742
Post,0.2999999999999998,LY_M01059147,0.715561016,LY,M01059147
Post,0.2999999999999998,LY_M1059152,0.153441462,LY,M1059152
Post,0.40000000000000036,SAL_M01007385,0.736931663,SAL,M01007385
Post,0.40000000000000036,SAL_M01043741,0.688169247,SAL,M01043741
Post,0.40000000000000036,SAL_M01043743,1.79916483,SAL,M01043743
Post,0.40000000000000036,SAL_M01059148,1.531426306,SAL,M01059148
Post,0.40000000000000036,SAL_M1059151,2.421777382,SAL,M1059151
Post,0.40000000000000036,SAL_M1059153,2.537021661,SAL,M1059153
Post,0.40000000000000036,LY_M01007386,0.494632388,LY,M01007386
Post,0.40000000000000036,LY_M01007391,1.067138521,LY,M01007391
Post,0.40000000000000036,LY_M01043738,1.789848722,LY,M01043738
Post,0.40000000000000036,LY_M01043742,0.238210177,LY,M01043742
Post,0.40000000000000036,LY_M01059147,1.347609606,LY,M01059147
Post,0.40000000000000036,LY_M1059152,0.315807718,LY,M1059152
Post,0.5,SAL_M01007385,0.797400771,SAL,M01007385
Post,0.5,SAL_M01043741,0.884406994,SAL,M01043741
Post,0.5,SAL_M01043743,2.993123592,SAL,M01043743
Post,0.5,SAL_M01059148,2.028871488,SAL,M01059148
Post,0.5,SAL_M1059151,1.859369111,SAL,M1059151
Post,0.5,SAL_M1059153,3.256506786,SAL,M1059153
Post,0.5,LY_M01007386,2.158764814,LY,M01007386
Post,0.5,LY_M01007391,1.54193219,LY,M01007391
Post,0.5,LY_M01043738,2.386559618,LY,M01043738
Post,0.5,LY_M01043742,0.71546605,LY,M01043742
Post,0.5,LY_M01059147,1.845462401,LY,M01059147
Post,0.5,LY_M1059152,0.52704539,LY,M1059152
Post,0.5999999999999996,SAL_M01007385,0.813897991,SAL,M01007385
Post,0.5999999999999996,SAL_M01043741,1.923020648,SAL,M01043741
Post,0.5999999999999996,SAL_M01043743,4.102854524,SAL,M01043743
Post,0.5999999999999996,SAL_M01059148,2.525068232,SAL,M01059148
Post,0.5999999999999996,SAL_M1059151,1.968323138,SAL,M1059151
Post,0.5999999999999996,SAL_M1059153,3.599928335,SAL,M1059153
Post,0.5999999999999996,LY_M01007386,3.27734994,LY,M01007386
Post,0.5999999999999996,LY_M01007391,1.937168916,LY,M01007391
Post,0.5999999999999996,LY_M01043738,2.913871315,LY,M01043738
Post,0.5999999999999996,LY_M01043742,1.015245024,LY,M01043742
Post,0.5999999999999996,LY_M01059147,2.369737007,LY,M01059147
Post,0.5999999999999996,LY_M1059152,0.73187055,LY,M1059152
Post,0.7000000000000002,SAL_M01007385,0.921384723,SAL,M01007385
Post,0.7000000000000002,SAL_M01043741,2.14612891,SAL,M01043741
Post,0.7000000000000002,SAL_M01043743,5.1175488,SAL,M01043743
Post,0.7000000000000002,SAL_M01059148,2.886893328,SAL,M01059148
Post,0.7000000000000002,SAL_M1059151,2.808213956,SAL,M1059151
Post,0.7000000000000002,SAL_M1059153,3.980449178,SAL,M1059153
Post,0.7000000000000002,LY_M01007386,5.025816896,LY,M01007386
Post,0.7000000000000002,LY_M01007391,2.298794577,LY,M01007391
Post,0.7000000000000002,LY_M01043738,3.230013545,LY,M01043738
Post,0.7000000000000002,LY_M01043742,1.286959754,LY,M01043742
Post,0.7000000000000002,LY_M01059147,2.703001866,LY,M01059147
Post,0.7000000000000002,LY_M1059152,0.940702109,LY,M1059152
Post,0.7999999999999998,SAL_M01007385,0.979852484,SAL,M01007385
Post,0.7999999999999998,SAL_M01043741,2.720180404,SAL,M01043741
Post,0.7999999999999998,SAL_M01043743,6.15179355,SAL,M01043743
Post,0.7999999999999998,SAL_M01059148,3.297299797,SAL,M01059148
Post,0.7999999999999998,SAL_M1059151,3.147233867,SAL,M1059151
Post,0.7999999999999998,SAL_M1059153,4.425356495,SAL,M1059153
Post,0.7999999999999998,LY_M01007386,6.009985458,LY,M01007386
Post,0.7999999999999998,LY_M01007391,2.581900942,LY,M01007391
Post,0.7999999999999998,LY_M01043738,3.520152974,LY,M01043738
Post,0.7999999999999998,LY_M01043742,1.744614739,LY,M01043742
Post,0.7999999999999998,LY_M01059147,3.110712265,LY,M01059147
Post,0.7999999999999998,LY_M1059152,1.063517548,LY,M1059152
Post,0.9000000000000004,SAL_M01007385,1.00024092,SAL,M01007385
Post,0.9000000000000004,SAL_M01043741,3.856615676,SAL,M01043741
Post,0.9000000000000004,SAL_M01043743,7.142459017,SAL,M01043743
Post,0.9000000000000004,SAL_M01059148,3.400826274,SAL,M01059148
Post,0.9000000000000004,SAL_M1059151,1.987537843,SAL,M1059151
Post,0.9000000000000004,SAL_M1059153,4.460810502,SAL,M1059153
Post,0.9000000000000004,LY_M01007386,6.770485184,LY,M01007386
Post,0.9000000000000004,LY_M01007391,2.748604884,LY,M01007391
Post,0.9000000000000004,LY_M01043738,3.466418414,LY,M01043738
Post,0.9000000000000004,LY_M01043742,2.38490861,LY,M01043742
Post,0.9000000000000004,LY_M01059147,3.283846173,LY,M01059147
Post,0.9000000000000004,LY_M1059152,1.227638201,LY,M1059152
Post,1,SAL_M01007385,0.814739304,SAL,M01007385
Post,1,SAL_M01043741,4.389422197,SAL,M01043741
Post,1,SAL_M01043743,7.493217394,SAL,M01043743
Post,1,SAL_M01059148,3.414811603,SAL,M01059148
Post,1,SAL_M1059151,4.053508152,SAL,M1059151
Post,1,SAL_M1059153,4.351546699,SAL,M1059153
Post,1,LY_M01007386,6.943290311,LY,M01007386
Post,1,LY_M01007391,2.65763676,LY,M01007391
Post,1,LY_M01043738,3.1492238,LY,M01043738
Post,1,LY_M01043742,2.77772998,LY,M01043742
Post,1,LY_M01059147,3.221354813,LY,M01059147
Post,1,LY_M1059152,1.316281244,LY,M1059152
Post,1.0999999999999996,SAL_M01007385,0.771254611,SAL,M01007385
Post,1.0999999999999996,SAL_M01043741,4.777458968,SAL,M01043741
Post,1.0999999999999996,SAL_M01043743,7.33003126,SAL,M01043743
Post,1.0999999999999996,SAL_M01059148,3.169150755,SAL,M01059148
Post,1.0999999999999996,SAL_M1059151,3.467914712,SAL,M1059151
Post,1.0999999999999996,SAL_M1059153,4.205657829,SAL,M1059153
Post,1.0999999999999996,LY_M01007386,6.570018811,LY,M01007386
Post,1.0999999999999996,LY_M01007391,2.506321119,LY,M01007391
Post,1.0999999999999996,LY_M01043738,2.776462619,LY,M01043738
Post,1.0999999999999996,LY_M01043742,2.851281473,LY,M01043742
Post,1.0999999999999996,LY_M01059147,3.068236189,LY,M01059147
Post,1.0999999999999996,LY_M1059152,1.318204202,LY,M1059152
Post,1.2000000000000002,SAL_M01007385,0.548712804,SAL,M01007385
Post,1.2000000000000002,SAL_M01043741,5.027463508,SAL,M01043741
Post,1.2000000000000002,SAL_M01043743,7.025459257,SAL,M01043743
Post,1.2000000000000002,SAL_M01059148,3.11756542,SAL,M01059148
Post,1.2000000000000002,SAL_M1059151,1.922764684,SAL,M1059151
Post,1.2000000000000002,SAL_M1059153,4.048941875,SAL,M1059153
Post,1.2000000000000002,LY_M01007386,6.3190273,LY,M01007386
Post,1.2000000000000002,LY_M01007391,2.364638834,LY,M01007391
Post,1.2000000000000002,LY_M01043738,2.398189602,LY,M01043738
Post,1.2000000000000002,LY_M01043742,2.856684807,LY,M01043742
Post,1.2000000000000002,LY_M01059147,2.960724972,LY,M01059147
Post,1.2000000000000002,LY_M1059152,1.218160668,LY,M1059152
Post,1.2999999999999998,SAL_M01007385,0.569024929,SAL,M01007385
Post,1.2999999999999998,SAL_M01043741,5.011267232,SAL,M01043741
Post,1.2999999999999998,SAL_M01043743,6.828523317,SAL,M01043743
Post,1.2999999999999998,SAL_M01059148,2.963165113,SAL,M01059148
Post,1.2999999999999998,SAL_M1059151,3.027864935,SAL,M1059151
Post,1.2999999999999998,SAL_M1059153,3.678900814,SAL,M1059153
Post,1.2999999999999998,LY_M01007386,5.962484098,LY,M01007386
Post,1.2999999999999998,LY_M01007391,2.155726529,LY,M01007391
Post,1.2999999999999998,LY_M01043738,2.122662223,LY,M01043738
Post,1.2999999999999998,LY_M01043742,2.9308233,LY,M01043742
Post,1.2999999999999998,LY_M01059147,2.729710464,LY,M01059147
Post,1.2999999999999998,LY_M1059152,1.142552367,LY,M1059152
Post,1.4000000000000004,SAL_M01007385,0.44069843,SAL,M01007385
Post,1.4000000000000004,SAL_M01043741,5.424273456,SAL,M01043741
Post,1.4000000000000004,SAL_M01043743,6.299888999,SAL,M01043743
Post,1.4000000000000004,SAL_M01059148,2.76695514,SAL,M01059148
Post,1.4000000000000004,SAL_M1059151,3.421347725,SAL,M1059151
Post,1.4000000000000004,SAL_M1059153,3.532626361,SAL,M1059153
Post,1.4000000000000004,LY_M01007386,5.74091812,LY,M01007386
Post,1.4000000000000004,LY_M01007391,1.970273444,LY,M01007391
Post,1.4000000000000004,LY_M01043738,1.937166047,LY,M01043738
Post,1.4000000000000004,LY_M01043742,2.793841574,LY,M01043742
Post,1.4000000000000004,LY_M01059147,2.540168526,LY,M01059147
Post,1.4000000000000004,LY_M1059152,1.024680477,LY,M1059152
Post,1.5,SAL_M01007385,0.511905195,SAL,M01007385
Post,1.5,SAL_M01043741,5.627315415,SAL,M01043741
Post,1.5,SAL_M01043743,5.909129465,SAL,M01043743
Post,1.5,SAL_M01059148,2.503749674,SAL,M01059148
Post,1.5,SAL_M1059151,2.642301432,SAL,M1059151
Post,1.5,SAL_M1059153,3.302434255,SAL,M1059153
Post,1.5,LY_M01007386,4.627094361,LY,M01007386
Post,1.5,LY_M01007391,1.797804569,LY,M01007391
Post,1.5,LY_M01043738,1.648250172,LY,M01043738
Post,1.5,LY_M01043742,2.659448229,LY,M01043742
Post,1.5,LY_M01059147,2.329890741,LY,M01059147
Post,1.5,LY_M1059152,1.007253242,LY,M1059152
Post,1.5999999999999996,SAL_M01007385,0.441334558,SAL,M01007385
Post,1.5999999999999996,SAL_M01043741,5.354631609,SAL,M01043741
Post,1.5999999999999996,SAL_M01043743,5.439865028,SAL,M01043743
Post,1.5999999999999996,SAL_M01059148,2.313489935,SAL,M01059148
Post,1.5999999999999996,SAL_M1059151,2.640734235,SAL,M1059151
Post,1.5999999999999996,SAL_M1059153,3.009525528,SAL,M1059153
Post,1.5999999999999996,LY_M01007386,4.611582745,LY,M01007386
Post,1.5999999999999996,LY_M01007391,1.691608159,LY,M01007391
Post,1.5999999999999996,LY_M01043738,1.491029264,LY,M01043738
Post,1.5999999999999996,LY_M01043742,2.423602632,LY,M01043742
Post,1.5999999999999996,LY_M01059147,2.063108372,LY,M01059147
Post,1.5999999999999996,LY_M1059152,0.889885209,LY,M1059152
Post,1.7000000000000002,SAL_M01007385,0.408185975,SAL,M01007385
Post,1.7000000000000002,SAL_M01043741,5.203134224,SAL,M01043741
Post,1.7000000000000002,SAL_M01043743,5.02133723,SAL,M01043743
Post,1.7000000000000002,SAL_M01059148,2.135692817,SAL,M01059148
Post,1.7000000000000002,SAL_M1059151,1.52120561,SAL,M1059151
Post,1.7000000000000002,SAL_M1059153,2.859527209,SAL,M1059153
Post,1.7000000000000002,LY_M01007386,4.122960846,LY,M01007386
Post,1.7000000000000002,LY_M01007391,1.572940657,LY,M01007391
Post,1.7000000000000002,LY_M01043738,1.305486465,LY,M01043738
Post,1.7000000000000002,LY_M01043742,2.326353547,LY,M01043742
Post,1.7000000000000002,LY_M01059147,1.985585771,LY,M01059147
Post,1.7000000000000002,LY_M1059152,0.848309546,LY,M1059152
Post,1.7999999999999998,SAL_M01007385,0.321226109,SAL,M01007385
Post,1.7999999999999998,SAL_M01043741,5.388682911,SAL,M01043741
Post,1.7999999999999998,SAL_M01043743,4.646052641,SAL,M01043743
Post,1.7999999999999998,SAL_M01059148,1.987191074,SAL,M01059148
Post,1.7999999999999998,SAL_M1059151,1.439610585,SAL,M1059151
Post,1.7999999999999998,SAL_M1059153,2.654186414,SAL,M1059153
Post,1.7999999999999998,LY_M01007386,3.614312813,LY,M01007386
Post,1.7999999999999998,LY_M01007391,1.329535238,LY,M01007391
Post,1.7999999999999998,LY_M01043738,1.182438266,LY,M01043738
Post,1.7999999999999998,LY_M01043742,2.14355498,LY,M01043742
